Isolate	MGT1 ST	MGT2	MGT3	MGT4	MGT5	MGT6	MGT7	MGT8	MGT9	CC-MGT2	CC-MGT3	CC-MGT4	CC-MGT5	CC-MGT6	CC-MGT7	CC-MGT8	CC-MGT9	ODC1	ODC2	ODC5	ODC10	Continent	Country	State or sub country	Postcode	Source	Type	Host	Host disease	Collection date	Collection year	Collection month
SRR10127399	19	5	25	4596	7276	11468	15050	20177.1	21803.1	1	25	35	291	9260	12745	17758	20360	20360	19365	17051	14321	Oceania	Australia			missing		Homo sapiens			2015	
SRR10127467	19	5	25	163	7337	11469	15054.1	20181.1	21807.1	1	25	35	5159	441	12649	17762	20364	20364	19369	17055	14321	Oceania	Australia			missing		Homo sapiens			2009	
SRR10127458	19	5	25	163	292	11412	15057	20184.1	21810.1	1	25	35	291	441	12750	17765	20367	20367	19372	17058	14321	Oceania	Australia			missing		missing			2010	
SRR10127480	19	5	25	163	292	11516	15066	20194.1	21821.1	1	25	35	291	441	12649	17775	20377	20377	19382	17068	14321	Oceania	Australia			missing		missing			2009	
SRR10127479	19	5	25	4619	7347	11517	15067.1	20195.1	21822.1	1	25	35	291	9323	12649	17776	20378	20378	19383	17069	14321	Oceania	Australia			missing		missing			2009	
SRR10127472	19	5	25	163	292	11523	15072	20201.1	21828.1	1	25	35	291	441	12761	17782	20384	20384	19389	17074	14321	Oceania	Australia			missing		Homo sapiens			2009	
SRR10127492	19	5	25	4597	292	11403.1	14915	20004.1	21628.1	1	25	35	291	449	12650	17605	20195	20195	19210	16936	14322	Oceania	Australia			missing		Homo sapiens			2003	
SRR10127491	19	5	25	163	292	11404	14916	20005.1	21629.1	1	25	35	291	449	12651	17606	20196	20196	19211	16937	14323	Oceania	Australia			missing		Homo sapiens			2003	
SRR10127490	19	5	25	163	7277.1	11405	14917.1	20006.1	21630.1	1	25	35	5158	449	12652	17607	20197	20197	19212	16938	14324	Oceania	Australia			missing		Homo sapiens			2003	
SRR10127489	19	5	25	4598	292	11406	14918	20007.1	21631.1	1	25	35	291	449	12653	17608	20198	20198	19213	16939	14325	Oceania	Australia			missing		Homo sapiens			2003	
SRR10127488	19	5	25	163	7278.1	11407.1	14919.1	20008.1	21632.1	1	25	35	5159	449	12654	17609	20199	20199	19214	16940	14326	Oceania	Australia			missing		Homo sapiens			2003	
SRR10127487	19	5	25	163	7279.1	11408.1	14920.1	20009.1	21633.1	1	25	35	291	441	12655	17610	20200	20200	19215	16941	14327	Oceania	Australia			missing		Homo sapiens			2008	
SRR10127484	19	5	25	163	7280	11409	14921	20010.1	21634.1	1	25	35	291	9264	12656	17611	20201	20201	19216	16942	14321	Oceania	Australia			missing		Homo sapiens			2009	
SRR10127469	19	5	25	163	292	11412	14924	20013.1	21637.1	1	25	35	291	441	12649	17614	20204	20204	19219	16945	14321	Oceania	Australia			missing		missing			2009	
SRR10127436	19	5	25	163	7316	11412	14924	20119.1	21743.1	1	25	35	291	441	12649	17704	20301	20301	19309	17012	14321	Oceania	Australia			missing		missing			2011	
SRR10127404	19	5	25	163	292	11489	15021	20143.1	21767.1	1	25	35	291	9306	12729	17728	20325	20325	19333	17030	14321	Oceania	Australia			missing		Homo sapiens			2015	
SRR10127393	19	5	25	163	7326	11491	15025	20147.1	21771.1	1	25	35	291	441	12729	17732	20329	20329	19337	17030	14321	Oceania	Australia			missing		Homo sapiens			2015	
SRR10127395	19	5	25	163	7325	11412	15024	20146.1	21770.1	1	25	35	291	441	12732	17731	20328	20328	19336	17033	14321	Oceania	Australia			missing		Homo sapiens			2015	
SRR10127462	19	5	25	163	292	11412	15027	20149.1	21773.1	1	25	35	291	441	12733	17734	20331	20331	19339	17035	14321	Oceania	Australia			missing		Homo sapiens			2009	
SRR10127448	19	5	25	163	292	11498	15035	20159.1	21783.1	1	25	35	291	441	12737	17744	20341	20341	19349	17042	14321	Oceania	Australia			missing		missing			2010	
SRR10127468	19	5	25	163	292	11506	15053	20180.1	21806.1	1	25	35	291	9316	12748	17761	20363	20363	19368	17054	14321	Oceania	Australia			missing		missing			2009	
SRR10127466	19	5	25	163	292	11507	15055	20182.1	21808.1	1	25	35	291	9317	12649	17763	20365	20365	19370	17056	14321	Oceania	Australia			missing		Homo sapiens			2009	
SRR10127465	19	5	25	163	7338.1	11508	15056	20183.1	21809.1	1	25	35	291	441	12749	17764	20366	20366	19371	17057	14321	Oceania	Australia			missing		Homo sapiens			2009	
SRR10127483	19	5	25	163	292	11410	14922	20011.1	21635.1	1	25	35	291	9265	12657	17612	20202	20202	19217	16943	14321	Oceania	Australia			missing		Homo sapiens			2009	
SRR10127482	19	5	25	163	292	11411	14923	20012.1	21636.1	1	25	35	291	9260	12656	17613	20203	20203	19218	16944	14330	Oceania	Australia			missing		Homo sapiens			2009	
SRR10127444	19	5	25	163.4	292	11411.1	14994	20112.1	21736.1	1	25	35	291	441	12706	17697	20294	20294	19302	17005	14368	Oceania	Australia			missing		Homo sapiens			2010	
SRR10127443	19	5	25	163	7312	11471	14995	20113.1	21737.1	1	25	35	5175	9299	12707	17698	20295	20295	19303	17006	14369	Oceania	Australia			missing		Homo sapiens			2010	
SRR10127439	19	5	25	4610	7314	11473	14998	20116.1	21740.1	1	25	35	5159	441	12710	17701	20298	20298	19306	17009	14370	Oceania	Australia			missing		missing			2011	
SRR10127438	19	5	25	163	7315	11474	14999	20117.1	21741.1	1	25	35	5176	9300	12649	17702	20299	20299	19307	17010	14371	Oceania	Australia			missing		Homo sapiens			2011	
SRR10127437	19	5	25	163	292	11475	15000.1	20118.1	21742.1	1	25	35	291	441	12711	17703	20300	20300	19308	17011	14372	Oceania	Australia			missing		Homo sapiens			2011	
SRR10127434	19	5	25	163	292	11477	15002	20121.1	21745.1	1	25	35	291	9301	12713	17706	20303	20303	19311	17014	14373	Oceania	Australia			missing		Homo sapiens			2011	
SRR10127432	19	5	2398	163	7315	11478	14924	20122.1	21746.1	1	25	35	5176	9302	12649	17707	20304	20304	19312	17015	14374	Oceania	Australia			missing		Homo sapiens			2012	
SRR10127431	19	5	2398	163	7315	11479	15003	20123.1	21747.1	1	25	35	5176	441	12714	17708	20305	20305	19313	17016	14374	Oceania	Australia			missing		Homo sapiens			2012	
SRR10127427	19	5	2399	163	292	11481	15004	20126.1	21750.1	1	25	35	291	441	12715	17711	20308	20308	19316	17017	14375	Oceania	Australia			missing		Homo sapiens			2012	
SRR10127426	19	5	2399	163	7317	11482	15005.1	20127.1	21751.1	1	25	35	291	441	12716	17712	20309	20309	19317	17018	14376	Oceania	Australia			missing		Homo sapiens			2012	
SRR10127425	19	5	2399	163	7318	11482.1	15006	20128.1	21752.1	1	25	35	291	441	12715	17713	20310	20310	19318	17019	14376	Oceania	Australia			missing		Homo sapiens			2012	
SRR10127424	19	5	25	4612	292	11469	15007	20129.1	21753.1	1	25	35	291	441	12717	17714	20311	20311	19319	17020	14377	Oceania	Australia			missing		missing			2012	
SRR10127420	19	5	25	4612	292	11469	15011	20133.1	21757.1	1	25	35	291	441	12720	17718	20315	20315	19323	17023	14377	Oceania	Australia			missing		Homo sapiens			2012	
SRR10127412	19	5	25	4612	292	11469	15016	20138.1	21762.1	1	25	35	291	441	12725	17723	20320	20320	19328	17028	14377	Oceania	Australia			missing		Homo sapiens			2013	
SRR10127422	19	5	25	163	7320	11483	15009	20131.1	21755.1	1	25	35	5159	441	12718	17716	20313	20313	19321	17021	14378	Oceania	Australia			missing		missing			2012	
SRR10127421	19	524	25	4612	292	11469	15010	20132.1	21756.1	526	25	35	291	441	12719	17717	20314	20314	19322	17022	14379	Oceania	Australia			missing		missing			2012	
SRR10127416	19	5	25	4596	7321	11484	15012	20134.1	21758.1	1	25	35	291	441	12721	17719	20316	20316	19324	17024	14380	Oceania	Australia			missing		Homo sapiens			2012	
SRR10127415	19	5	25	163	7322	11485	15013	20135.1	21759.1	1	25	35	5159	9304	12722	17720	20317	20317	19325	17025	14381	Oceania	Australia			missing		Homo sapiens			2013	
SRR10127414	19	5	25	163	292	11486	15014	20136.1	21760.1	1	25	35	291	441	12723	17721	20318	20318	19326	17026	14382	Oceania	Australia			missing		missing			2013	
SRR10127411	19	5	25	163	292	11486	15017	20139.1	21763.1	1	25	35	291	441	12726	17724	20321	20321	19329	17026	14382	Oceania	Australia			missing		Homo sapiens			2014	
SRR10127413	19	5	25	163	7323.1	11487	15015.1	20137.1	21761.1	1	25	35	5159	9305	12724	17722	20319	20319	19327	17027	14382	Oceania	Australia			missing		missing			2013	
SRR10127409	19	5	25	163	292	11488	15019	20141.1	21765.1	1	25	35	291	441	12728	17726	20323	20323	19331	17029	14382	Oceania	Australia			missing		Homo sapiens			2015	
SRR10127398	19	5	25	163	7335	11486	15051	20178.1	21804.1	1	25	35	5159	441	12746	17759	20361	20361	19366	17052	14382	Oceania	Australia			missing		Homo sapiens			2015	
SRR10127401	19	5	25	163	292	11412	15022	20144.1	21768.1	1	25	35	291	441	12730	17729	20326	20326	19334	17031	14383	Oceania	Australia			missing		Homo sapiens			2015	
SRR10127397	19	5	25	4613	7324	11490	15023	20145.1	21769.1	1	25	35	291	441	12731	17730	20327	20327	19335	17032	14384	Oceania	Australia			missing		Homo sapiens			2015	
SRR10127460	19	5	25	163	7329	11492	15028	20151.1	21775.1	1	25	35	291	9307	12734	17736	20333	20333	19341	17036	14385	Oceania	Australia			missing		missing			2010	
SRR10127459	19	5	25	163	7330	11493	15029	20152.1	21776.1	1	25	35	291	9308	12649	17737	20334	20334	19342	17037	14386	Oceania	Australia			missing		missing			2010	
SRR10127451	19	5	25	163	7331	11495	15032	20156.1	21780.1	1	25	35	5176	441	12649	17741	20338	20338	19346	17039	14387	Oceania	Australia			missing		missing			2010	
SRR10127450	19	5	25	4614	292	11496	15033	20157.1	21781.1	1	25	3269	291	9309	12735	17742	20339	20339	19347	17040	14388	Oceania	Australia			missing		Homo sapiens			2010	
SRR10127449	19	5	25	4615	7332.1	11497.1	15034.1	20158.1	21782.1	1	25	35	5178	9310	12736	17743	20340	20340	19348	17041	14389	Oceania	Australia			missing		Homo sapiens			2010	
SRR10127493	19	5	25	163	292	11501	15040	20166.1	21790.1	1	25	35	291	441	12740	17748	20347	20347	19354	17045	14392	Oceania	Australia			missing		Homo sapiens			2003	
SRR10127481	19	5	25	163	292	11502	15041.1	20167.1	21791.1	1	25	35	291	9312	12741	17749	20348	20348	19355	17046	14393	Oceania	Australia			missing		missing			2009	
SRR10127418	19	5	25	163.5	7334	11503	15046.1	20172.1	21798.1	1	25	35	291	9313	12649	17753	20355	20355	19360	17050	14394	Oceania	Australia			missing		Homo sapiens			2012	
SRR10127417	19	5	25	163	7334	11504	15047	20173.1	21799.1	1	25	35	291	9314	12649	17754	20356	20356	19361	17050	14394	Oceania	Australia			missing		Homo sapiens			2012	
SRR10127394	19	5	2401	4596	7336	11505	15052	20179.1	21805.1	1	25	35	291	9315	12747	17760	20362	20362	19367	17053	14395	Oceania	Australia			missing		Homo sapiens			2015	
SRR10127457	19	5	25	163	7339	11509	15058	20185.1	21811.1	1	25	35	5159	9318	12751	17766	20368	20368	19373	17059	14396	Oceania	Australia			missing		missing			2010	
SRR10127456	19	5	25	163	7340.1	11412	15059.1	20186.1	21812.1	1	25	35	5180	441	12752	17767	20369	20369	19374	17060	14397	Oceania	Australia			missing		missing			2010	
SRR10127447	19	5	2402	163	7341	11510	15060	20187.1	21813.1	1	25	35	5181	441	12753	17768	20370	20370	19375	17061	14398	Oceania	Australia			missing		Homo sapiens			2010	
SRR10127478	19	5	25	4620	292	11518	15068	20196.1	21823.1	1	25	35	291	441	12757	17777	20379	20379	19384	17070	14404	Oceania	Australia			missing		missing			2009	
SRR10127477	19	5	25	163	7348	11519	15069	20197.1	21824.1	1	25	35	5159	9324	12758	17778	20380	20380	19385	17071	14405	Oceania	Australia			missing		missing			2009	
SRR10127475	19	5	25	163.6	7349.1	11521.1	15070.1	20199.1	21826.1	1	25	35	5184	9325	12759	17780	20382	20382	19387	17072	14406	Oceania	Australia			missing		Homo sapiens			2009	
SRR10127473	19	5	25	163	292	11522	15071	20200.1	21827.1	1	25	35	291	9326	12760	17781	20383	20383	19388	17073	14407	Oceania	Australia			missing		Homo sapiens			2009	
SRR10127471	19	5	25	163	292	11412	15073	20202.1	21829.1	1	25	35	291	441	12762	17783	20385	20385	19390	17075	14408	Oceania	Australia			missing		missing			2009	
SRR10127470	19	5	25	163	7350	11524	15074	20203.1	21830.1	1	25	35	291	441	12763	17784	20386	20386	19391	17076	14409	Oceania	Australia			missing		missing			2009	
SRR14143127	19	2	45	66	89	96	15195	20377.1	39437.1	1	2	63	86	96	12840	17918	37341	37341	19527	17180	14480	Oceania	Australia								2014	
SRR14143154	19	9	39	60	1175.1	4924	27350	36237.3	39379.3	1	2	42	1175	4924	2160	31467	37283	37283	19581	17218	14504	Oceania	Australia								2014	
SRR14143166	19	9	39	60	1175	4924	27350	36237	39379.4	1	2	42	1175	4924	2160	31467	37283	37283	19581	17218	14504	Oceania	Australia								2014	
SRR14143084	19	9	39	60	1175	4924	27350	36237.1	39379.1	1	2	42	1175	4924	2160	31467	37283	37283	19581	17218	14504	Oceania	Australia								2014	
SRR14143130	19	9	39	60	1175	4924	27350	36237.2	39379.2	1	2	42	1175	4924	2160	31467	37283	37283	19581	17218	14504	Oceania	Australia								2014	
SRR14143189	19	9	39	60	1175	4924.1	27350	36237.4	39379.5	1	2	42	1175	4924	2160	31467	37283	37283	19581	17218	14504	Oceania	Australia								2014	
SRR14143089	19	9	39	60	1175	4924	27350	36239.1	39382.1	1	2	42	1175	4924	2160	31467	37286	37286	19581	17218	14504	Oceania	Australia								2014	
SRR14143182	19	9	39	60	1175	20831	27350	36308.1	39459.1	1	2	42	1175	4924	2160	31467	37363	37363	19581	17218	14504	Oceania	Australia								2014	
SRR14143113	19	9	39	60	1175	4924	27350	36279.1	39428.1	1	2	42	1175	4924	2160	31500	37332	37332	33425	17218	14504	Oceania	Australia								2014	
SRR14143116	19	1	1	7764	3537	7267	15266.1	36281.1	39430.1	1	1	1	3302	5461	12884	31502	37334	37334	33427	28375	14526	Oceania	Australia								2014	
SRR10520187	34	2	26	4023.1	7470.1	11727.1	15355.1	20636.1	22328.1	1	1	21	5250	9447	12947	18105	20778	20778	19728	17335	14583	Oceania	Australia			missing		Homo sapiens			2012	
SRR10520186	19	9	36	4696	7471	5214	15356	20637	22329.1	1	2	42	46	5212	12948	18106	20779	20779	19729	17336	14584	Oceania	Australia			missing		Homo sapiens			2015	
ERR4159261	19	9	36	4696.1	7471	5214.3	16295.1	21926.1	23763.1	1	2	42	46	5212	12948	19364	22192	22192	20992	18372	14584	Oceania	Australia			Faeces		Homo sapiens			2015	
SRR14142949	19	9	3955	56	12725	20802	27342	36226.9	59029.1	1	2	42	60	52	733	31459	56933	56933	33381	28343	14744	Oceania	Australia								2015	
SRR14142954	19	9	3955	56	12725	20802	27342	36226	59029.2	1	2	42	60	52	733	31459	56933	56933	33381	28343	14744	Oceania	Australia								2015	
SRR14142955	19	9	3955	56	12725	20802	27342	36226.1	59269.1	1	2	42	60	52	733	31459	57173	57173	33381	28343	14744	Oceania	Australia								2015	
SRR14143191	19	9	36	56	7580	11908	15572	36310	39506.1	1	2	42	60	125	733	18355	37410	37410	33449	28388	14744	Oceania	Australia								2014	
SRR14143168	19	9	36	56	7580	11908	15572	36310	39500.1	1	2	42	60	125	733	18355	37404	37404	33475	28388	14744	Oceania	Australia								2014	
SRR14143198	19	9	36	56	7580	11908	15572	36349	39512.1	1	2	42	60	125	733	18355	37416	37416	33480	28388	14744	Oceania	Australia								2014	
SRR14143744	19	9	36	56	7580	11908	15572	36310	39546.1	1	2	42	60	125	733	18355	37450	37450	33493	28388	14744	Oceania	Australia								2016	
SRR14143748	19	9	36	56	7580	11908	15572	36310	39546.1	1	2	42	60	125	733	18355	37450	37450	33493	28388	14744	Oceania	Australia								2016	
SRR14143133	19	16	53	80	7601	11942	19203	36290.1	39440.1	1	1	73	113	9578	15982	31511	37344	37344	33436	28383	14764	Oceania	Australia								2014	
SRR14143745	19	2	2488	50.2	12765	11999	15700.1	36379.1	39547.1	1	15	18	17	9605	13182	27106	37451	37451	33498	24836	14799	Oceania	Australia								2016	
SRR14143746	19	2	2488	50.2	17	11999	15700	31032	39548.1	1	15	18	17	9605	13182	27106	37452	37452	33498	24836	14799	Oceania	Australia								2016	
SRR14143747	19	2	2488	50.2	17	11999	27445.1	36380.1	39549.1	1	15	18	17	9605	13182	27106	37453	37453	33498	24836	14799	Oceania	Australia								2016	
SRR14143779	19	2	2488	50.2	12766	20859	15700.2	36381.1	39550.1	1	15	18	17	49	13182	31569	37454	37454	33502	24836	14799	Oceania	Australia								2016	
SRR11445599	19	16	53	4869	121	12180	15982	21529	23338.1	1	1	73	113	9842	13558	19027	21826	21826	20664	18098	15174	Oceania	Australia			goat feces		goat		2003-07-01	2003	7
SRR11444566	19	2	54	186	7214	12181	15983	21530	23339.1	1	1	95	5131	9843	13559	19028	21827	21827	20665	18099	15175	Oceania	Australia			sheep fleece				2007-02-27	2007	2
SRR11444513	19	2	8	4870	7738	12182	15984	21531	23340.1	1	1	1451	5486	9844	13560	19029	21828	21828	20666	18100	15176	Oceania	Australia			cattle feces		cattle		2013-03-20	2013	3
SRR11440946	19	2	54	4871	7739	12183	15985	21533	23342.1	1	1	3415	5487	9845	13561	19030	21829	21829	20667	18101	15177	Oceania	Australia			cattle feces		cattle		2002-04-17	2002	4
SRR11444495	19	2	43	66	5353	12208	16017	21570	23383.1	1	2	63	86	9861	13586	19061	21863	21863	20698	18128	15204	Oceania	Australia			cattle feces		cattle		2002-04-22	2002	4
SRR11445614	19	9	36	42	7760	12209	16018	21571	23384.1	1	2	42	46	9862	13587	19062	21864	21864	20699	18129	15205	Oceania	Australia			goat rumen		goat		2001-11-19	2001	11
SRR11440830	19	9	36	42	3308	10728	16019	21572	23385.1	1	2	42	46	8845	12033	19063	21865	21865	20700	18130	15206	Oceania	Australia			cattle feces		cattle		2013-02-13	2013	2
SRR11440955	19	2	115	4649	7761	12210	16020	21573.1	23386.1	1	115	3279	5496	9863	13588	19064	21866	21866	20701	18131	15207	Oceania	Australia			goat feces		goat		2001-12-12	2001	12
SRR11445598	19	2	15	50.2	17	12245	16060	21628	23446.1	1	15	18	17	9884	13620	19111	21917	21917	20747	18170	15235	Oceania	Australia			cattle feces		cattle		2003-01-08	2003	1
SRR11431595	19	2	433	930	7790	12253	16066	21634	23452.1	1	1	95	5508	9891	13625	19117	21923	21923	20753	18176	15241	Oceania	Australia			cattle feces		cattle		2013-09-03	2013	9
ERR4159247	19	9	36	4947.1	7888.1	12410	16285.1	21916.1	23753.1	1	2	42	5540	7381	13785	19354	22182	22182	20982	18362	15384	Oceania	Australia			Faeces		Homo sapiens			2002	
ERR4159250	19	9	36	4668	7435	12411.1	16286.1	21917.1	23754.1	1	2	3285	5220	9989	13786	19355	22183	22183	20983	18363	15385	Oceania	Australia			Faeces		Homo sapiens			2007	
ERR4159257	19	2	1765	3357.1	104.1	12412.1	16287.1	21918.1	23755.1	1	17	73	104	9990	13787	19356	22184	22184	20984	18364	15386	Oceania	Australia			Faeces		Homo sapiens			2008	
ERR4159251	0	9.2	36	2249.3	7889.1	12413.1	16288.1	21919.1	23756.1	1	2	42	50	5242	13788	19357	22185	22185	20985	18365	15387	Oceania	Australia			Faeces		Homo sapiens			2009	
ERR4159252	19	9	36	4326	6813.1	12414.1	16289.1	21920.1	23757.1	1	2	42	46	9991	13789	19358	22186	22186	20986	18366	15388	Oceania	Australia			Faeces		Homo sapiens			2009	
ERR4159253	19	9	36	4326	6813	12415	16290.1	21921.1	23758.1	1	2	42	46	9992	13790	19359	22187	22187	20987	18367	15389	Oceania	Australia			Faeces		Homo sapiens			2010	
ERR4159254	19	9	36	4326.1	6813.2	12415.1	16291.1	21922.1	23759.1	1	2	42	46	9992	13791	19360	22188	22188	20988	18368	15389	Oceania	Australia			Faeces		Homo sapiens			2010	
ERR4159258	19	2	1765	3373	104.2	8359	16292	21923.1	23760.1	1	17	2689	104	7355	13792	19361	22189	22189	20989	18369	15390	Oceania	Australia			Faeces		Homo sapiens			2011	
ERR4159256	19	9	2555	60	7890	12416	16293.1	21924.1	23761.1	1	2	42	4485	9993	13793	19362	22190	22190	20990	18370	15391	Oceania	Australia			Faeces		Homo sapiens			2012	
ERR4159259	19	2	49	2014	104.3	5563	16294.1	21925.1	23762.1	1	17	73	104	5241	13794	19363	22191	22191	20991	18371	15392	Oceania	Australia			Faeces		Homo sapiens			2012	
ERR1856084	19	3	1550	4	9205.1	14664.1	19126.1	25536.1	27741.1	1	4	4	4	11462	15920	22471	25702	25702	24200	21021	17388	Oceania	Australia			animal					2006	
ERR1856079	19	3	1550	4.3	9324.1	14860.1	19402.1	25917.1	28153.1	1	4	4	4	11576	16108	22779	26070	26070	24503	21250	17548	Oceania	Australia								2001	
ERR1856079	19	3	1550	3337.1	4.14	14860.1	19402.1	25917.2	28153.2	1	4	2669	4	11576	16108	22779	26070	26070	24503	21250	17548	Oceania	Australia			animal					2001	
ERR1856080	19	3	1550	4	9205.1	15345.1	20043.1	26722.1	29012.1	1	4	4	4	6679	16554	23480	26916	26916	25203	21817	17975	Oceania	Australia								2002	
ERR1856080	19	3	1550	4	9205.1	15345.2	20043.1	26722.2	49285.1	1	4	4	4	6679	16554	23480	47189	47189	25203	21817	17975	Oceania	Australia			animal					2002	
SRR14143125	19	3	1550	4	4	8265.1	27386	36287.1	39436.1	1	4	4	4	6679	19020	31508	37340	37340	33433	28380	20275	Oceania	Australia								2014	
SRR14141531	34	2	3953	21	12719	20794	27335	36208	39350.1	1	1849	21	7337	14869	21797	31445	37254	37254	33369	28333	22790	Oceania	Australia								2014	
SRR14141539	34	2	3953	21	12719.2	20794	27335.2	36208.1	39350.2	1	1849	21	7337	14869	21797	31445	37254	37254	33369	28333	22790	Oceania	Australia								2013	
SRR14141538	34	2	3953.1	21	12719.1	20795.1	27335.1	36209.1	39351.1	1	1849	21	7337	14869	21797	31446	37255	37255	33369	28333	22790	Oceania	Australia								2014	
SRR14141540	34	2	3953	21	12719.3	20794	27335.1	36210.1	39352.1	1	1849	21	7337	14869	21797	31445	37256	37256	33369	28333	22790	Oceania	Australia								2013	
SRR14141542	34	2	3953	21	12720	20794.1	27335	36211.1	39353.1	1	1849	21	7337	14869	21797	31447	37257	37257	33369	28333	22790	Oceania	Australia								2013	
SRR14141543	34	2	3953	21	12719	20794	27335	36212.1	39354.1	1	1849	21	7337	14869	21797	31448	37258	37258	33369	28333	22790	Oceania	Australia								2013	
SRR14142750	36	11	29	58	12722	20798	27337	36216.1	39358.1	11	29	38	42	642	21798	31451	37262	37262	33372	28336	22793	Oceania	Australia								2012	
SRR14142754	19	2	15	50.2	12723	20799	114	36217.1	39359.1	1	15	18	62	14872	18	31452	37263	37263	33373	28337	22794	Oceania	Australia								2005	
